"key","rule","severity","type","status","resolution","message","component","line","creationDate"
"AZ0Y-Tc14T-oZG714irQ","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/SalarySchemes.tsx",,"2026-03-08T12:14:20+0000"
"AZ0fUuFkM7VHBcxZE1PW","typescript:S4165","MAJOR","CODE_SMELL","CLOSED","FIXED","Review this redundant assignment: ""salary"" already holds the assigned value along all execution paths.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx",,"2026-03-08T11:56:36+0000"
"AZ0Y-Tbx4T-oZG714io8","typescript:S4165","MAJOR","CODE_SMELL","CLOSED","FIXED","Review this redundant assignment: ""salary"" already holds the assigned value along all execution paths.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:56:36+0000"
"AZ0fUuFkM7VHBcxZE1PQ","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","713","2026-03-08T11:56:25+0000"
"AZ0Y-Tbx4T-oZG714io0","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:56:25+0000"
"AZ0Y-TZh4T-oZG714in-","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""isReactivating"".","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-08T11:52:47+0000"
"AZ0Y-TZh4T-oZG714in_","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-08T11:52:47+0000"
"AZ0fUuFkM7VHBcxZE1P3","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""tdFrozenClass"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1668","2026-03-08T11:48:15+0000"
"AZ0Y-Tbx4T-oZG714ipd","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""tdFrozenClass"".","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:48:15+0000"
"AZ0fUuFkM7VHBcxZE1Pn","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""downloadAllPDFs"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1428","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Pu","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1560","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Pv","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1561","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Pw","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1567","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Px","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1568","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Py","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1569","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Pz","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1570","2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1P0","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'win.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1622","2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipN","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""downloadAllPDFs"".","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipU","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipV","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipW","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipX","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipY","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipZ","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0Y-Tbx4T-oZG714ipa","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(...text: string[]): void' of 'win.document.write' is deprecated.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:47:53+0000"
"AZ0fUuFkM7VHBcxZE1Pf","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""generateEmployeePDF"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1331","2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1Ph","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1396","2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1Pi","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1397","2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1Pj","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1404","2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1Pk","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1405","2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1Pl","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1406","2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1Pm","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1407","2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipF","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""generateEmployeePDF"".","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipH","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipI","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipJ","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipK","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipL","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0Y-Tbx4T-oZG714ipM","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:39:14+0000"
"AZ0fUuFkM7VHBcxZE1PV","typescript:S6582","MAJOR","CODE_SMELL","RESOLVED","FIXED","Prefer using an optional chain expression instead, as it's more concise and easier to read.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","949","2026-03-08T11:30:15+0000"
"AZ0fUuFkM7VHBcxZE1PX","typescript:S7735","MINOR","CODE_SMELL","OPEN",,"Unexpected negated condition.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","959","2026-03-08T11:30:15+0000"
"AZ0Y-Tbx4T-oZG714io7","typescript:S6582","MAJOR","CODE_SMELL","CLOSED","FIXED","Prefer using an optional chain expression instead, as it's more concise and easier to read.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:30:15+0000"
"AZ0Y-Tbx4T-oZG714io9","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T11:30:15+0000"
"AZ0Y-TcY4T-oZG714iqy","typescript:S6772","MAJOR","CODE_SMELL","CLOSED","FIXED","Ambiguous spacing after previous element input","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T11:24:57+0000"
"AZ0Y-TcY4T-oZG714iq0","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T11:24:57+0000"
"AZ0Y-TcY4T-oZG714iq3","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T11:24:57+0000"
"AZ0Y-TZh4T-oZG714in8","typescript:S1128","MINOR","CODE_SMELL","CLOSED","FIXED","Remove this unused import of 'Switch'.","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-08T11:24:57+0000"
"AZ0Y-TZh4T-oZG714ioC","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-08T11:24:57+0000"
"AZ0Y-TZh4T-oZG714ioD","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/UsersAndPermissions.tsx",,"2026-03-08T11:24:57+0000"
"AZ0Y-Tdm4T-oZG714ir0","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","90","2026-03-08T11:14:36+0000"
"AZ0Y-Tdm4T-oZG714ir1","typescript:S2681","MAJOR","CODE_SMELL","RESOLVED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","117","2026-03-08T11:14:36+0000"
"AZ0fUuFkM7VHBcxZE1P6","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1909","2026-03-08T10:45:58+0000"
"AZ0Y-Tbx4T-oZG714ipg","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T10:45:58+0000"
"AZ0fUuFkM7VHBcxZE1PS","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","727","2026-03-08T10:41:28+0000"
"AZ0Y-Tbx4T-oZG714io2","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T10:41:28+0000"
"AZ0fUuFkM7VHBcxZE1P9","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","2129","2026-03-08T10:37:46+0000"
"AZ0Y-Tbx4T-oZG714ipj","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T10:37:46+0000"
"AZ0Y-Thw4T-oZG714iuC","typescript:S1128","MINOR","CODE_SMELL","REOPENED",,"Remove this unused import of 'Cell'.","salahmostava-sys_muhimmat:frontend/src/components/attendance/AttendanceStats.tsx","6","2026-03-08T10:31:36+0000"
"AZ0Y-Thw4T-oZG714iuE","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/components/attendance/AttendanceStats.tsx","115","2026-03-08T10:31:36+0000"
"AZ0Y-Thw4T-oZG714iuF","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/components/attendance/AttendanceStats.tsx","170","2026-03-08T10:31:36+0000"
"AZ0fUuFkM7VHBcxZE1QB","typescript:S2681","MAJOR","CODE_SMELL","RESOLVED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","2145","2026-03-08T10:12:04+0000"
"AZ0Y-Tbx4T-oZG714ipn","typescript:S2681","MAJOR","CODE_SMELL","CLOSED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T10:12:04+0000"
"AZ0fUuFkM7VHBcxZE1P8","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""schemeName"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","2046","2026-03-08T10:00:00+0000"
"AZ0Y-Tbx4T-oZG714ipi","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""schemeName"".","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T10:00:00+0000"
"AZ0fUuFkM7VHBcxZE1PL","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","488","2026-03-08T09:59:18+0000"
"AZ0fUuFkM7VHBcxZE1PM","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","496","2026-03-08T09:59:18+0000"
"AZ0Y-Tbx4T-oZG714iov","typescript:S6848","MAJOR","CODE_SMELL","CLOSED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T09:59:18+0000"
"AZ0Y-Tbx4T-oZG714iow","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T09:59:18+0000"
"AZ0Y-TYD4T-oZG714inq","typescript:S1128","MINOR","CODE_SMELL","REOPENED",,"Remove this unused import of 'useAppColors'.","salahmostava-sys_muhimmat:frontend/src/pages/Dashboard.tsx","23","2026-03-08T09:53:29+0000"
"AZ0fUuFkM7VHBcxZE1PY","typescript:S7776","MINOR","CODE_SMELL","RESOLVED","FIXED","`pendingIds` should be a `Set`, and use `pendingIds.has()` to check existence or non-existence.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1080","2026-03-08T09:30:16+0000"
"AZ0Y-Tbx4T-oZG714io-","typescript:S7776","MINOR","CODE_SMELL","CLOSED","FIXED","`pendingIds` should be a `Set`, and use `pendingIds.has()` to check existence or non-existence.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T09:30:16+0000"
"AZ0Y-Ti84T-oZG714iuc","typescript:S3981","MAJOR","BUG","RESOLVED","FIXED","Fix this expression; length of ""results[k]"" is always greater or equal to zero.","salahmostava-sys_muhimmat:frontend/src/components/settings/ProjectSettings.tsx","147","2026-03-08T09:11:24+0000"
"AZ0Y-Tkl4T-oZG714ivC","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/hooks/useAppColors.ts",,"2026-03-08T08:50:04+0000"
"AZ0Y-Tkl4T-oZG714ivB","typescript:S6544","MAJOR","BUG","CLOSED","FIXED","Expected non-Promise value in a boolean conditional.","salahmostava-sys_muhimmat:src/hooks/useAppColors.ts",,"2026-03-08T08:49:55+0000"
"AZ0Y-The4T-oZG714it8","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/components/attendance/DailyAttendance.tsx","365","2026-03-08T08:45:15+0000"
"AZ0Y-Thn4T-oZG714it_","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/components/attendance/MonthlyRecord.tsx","153","2026-03-08T08:45:15+0000"
"AZ0Y-TjF4T-oZG714iul","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/AlertsList.tsx","152","2026-03-08T08:40:18+0000"
"AZ0Y-TYD4T-oZG714inp","typescript:S1128","MINOR","CODE_SMELL","REOPENED",,"Remove this unused import of 'useLanguage'.","salahmostava-sys_muhimmat:frontend/src/pages/Dashboard.tsx","22","2026-03-08T08:39:27+0000"
"AZ0fUuFkM7VHBcxZE1P5","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1902","2026-03-08T08:30:35+0000"
"AZ0Y-Tbx4T-oZG714ipf","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T08:30:35+0000"
"AZ0Y-TjF4T-oZG714iuh","typescript:S4325","MINOR","CODE_SMELL","REOPENED",,"This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/components/AlertsList.tsx","63","2026-03-08T08:21:03+0000"
"AZ0Y-TjF4T-oZG714iui","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/AlertsList.tsx","70","2026-03-08T08:21:03+0000"
"AZ0Y-TjF4T-oZG714iuj","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/AlertsList.tsx","70","2026-03-08T08:21:03+0000"
"AZ0Y-TjF4T-oZG714iuk","typescript:S4043","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this array ""sort"" operation to a separate statement or replace it with ""toSorted"".","salahmostava-sys_muhimmat:frontend/src/components/AlertsList.tsx","88","2026-03-08T08:21:03+0000"
"AZ0Y-TjZ4T-oZG714iux","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/components/advances/AddAdvanceModal.tsx","86","2026-03-08T08:21:03+0000"
"AZ0Y-TjZ4T-oZG714iuy","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/components/advances/AddAdvanceModal.tsx","87","2026-03-08T08:21:03+0000"
"AZ0Y-TjZ4T-oZG714iuz","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/components/advances/AddAdvanceModal.tsx","88","2026-03-08T08:21:03+0000"
"AZ0Y-TjZ4T-oZG714iu0","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/components/advances/AddAdvanceModal.tsx","98","2026-03-08T08:21:03+0000"
"AZ0Y-TjZ4T-oZG714iu1","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/components/advances/AddAdvanceModal.tsx","99","2026-03-08T08:21:03+0000"
"AZ0Y-TjZ4T-oZG714iu2","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/components/advances/AddAdvanceModal.tsx","100","2026-03-08T08:21:03+0000"
"AZ0fUuFkM7VHBcxZE1PN","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0fUuFkM7VHBcxZE1PO","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0fUuFkM7VHBcxZE1PP","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0fUuFkM7VHBcxZE1PR","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","722","2026-03-08T08:18:49+0000"
"AZ0fUuFkM7VHBcxZE1PT","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","783","2026-03-08T08:18:49+0000"
"AZ0Y-Tbx4T-oZG714iox","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0Y-Tbx4T-oZG714ioy","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0Y-Tbx4T-oZG714ioz","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0Y-Tbx4T-oZG714io1","typescript:S2004","CRITICAL","CODE_SMELL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0Y-Tbx4T-oZG714io3","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-08T08:18:49+0000"
"AZ0Y-TjP4T-oZG714iup","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/AppSidebar.tsx","117","2026-03-08T08:05:35+0000"
"AZ0Y-TjP4T-oZG714iuq","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/AppSidebar.tsx","118","2026-03-08T08:05:35+0000"
"AZ0Y-TeR4T-oZG714isZ","typescript:S6481","MAJOR","CODE_SMELL","RESOLVED","FIXED","The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.","salahmostava-sys_muhimmat:frontend/src/context/MobileSidebarContext.tsx","32","2026-03-08T08:04:26+0000"
"AZ0Y-Ti84T-oZG714iua","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""t"".","salahmostava-sys_muhimmat:frontend/src/components/settings/ProjectSettings.tsx","19","2026-03-08T08:00:35+0000"
"AZ0Y-Ti84T-oZG714iud","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/components/settings/ProjectSettings.tsx","185","2026-03-08T08:00:35+0000"
"AZ0Y-Ti84T-oZG714iue","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/settings/ProjectSettings.tsx","307","2026-03-08T08:00:35+0000"
